"_id";cui;label;pmid;title
5b0d6c473e11593598464e9b;C0013264;Muscular Dystrophy, Duchenne;22095564;Pathogenic orphan transduction created by a nonreference LINE-1 retrotransposon.
5b0d6c473e11593598464e9c;C0013264;Muscular Dystrophy, Duchenne;22103559;Bone mass development in patients with Duchenne and Becker muscular dystrophies: a 4-year clinical follow-up.
5b0d6c473e11593598464e9d;C0013264;Muscular Dystrophy, Duchenne;22105192;Dystrophin Dp71: the smallest but multifunctional product of the Duchenne muscular dystrophy gene.
5b0d6c473e11593598464e9e;C0013264;Muscular Dystrophy, Duchenne;22130847;Proteomic analysis of dystrophic muscle.
5b0d6c473e11593598464e9f;C0013264;Muscular Dystrophy, Duchenne;22133654;Quantitative muscle ultrasound is a promising longitudinal follow-up tool in Duchenne muscular dystrophy.
5b0d6c473e11593598464ea0;C0013264;Muscular Dystrophy, Duchenne;22146342;Long-term restoration of cardiac dystrophin expression in golden retriever muscular dystrophy following rAAV6-mediated exon skipping.
5b0d6c473e11593598464ea1;C0013264;Muscular Dystrophy, Duchenne;22149389;Subjective caregiver burden of parents of adults with Duchenne muscular dystrophy.
5b0d6c473e11593598464ea2;C0013264;Muscular Dystrophy, Duchenne;22431140;TGFBR2 but not SPP1 genotype modulates osteopontin expression in Duchenne muscular dystrophy muscle.
5b0d6c473e11593598464ea3;C0013264;Muscular Dystrophy, Duchenne;22166894;Platelet m-calpain: a facile marker and STR polymorphism analysis for the identification of true carriers of Duchenne muscular dystrophy.
5b0d6c473e11593598464ea4;C0013264;Muscular Dystrophy, Duchenne;22179105;Disease-specific induced pluripotent stem cells: a platform for human disease modeling and drug discovery
5b0d6c473e11593598464ea5;C0013264;Muscular Dystrophy, Duchenne;22182525;Multiple exon skipping strategies to by-pass dystrophin mutations
5b0d6c473e11593598464ea6;C0013264;Muscular Dystrophy, Duchenne;22193759;Vascular endothelial dysfunction in Duchenne muscular dystrophy is restored by bradykinin through upregulation of eNOS and nNOS.
5b0d6c473e11593598464ea7;C0013264;Muscular Dystrophy, Duchenne;22432241;[Therapeutic trials for Duchenne muscular dystrophy: between hopes and disappointments].
5b0d6c473e11593598464ea8;C0013264;Muscular Dystrophy, Duchenne;22434133;Loss of miR-29 in myoblasts contributes to dystrophic muscle pathogenesis.
5b0d6c473e11593598464ea9;C0013264;Muscular Dystrophy, Duchenne;22434508;Correlation of heart rate and cardiac dysfunction in Duchenne muscular dystrophy.
5b0d6c473e11593598464eaa;C0013264;Muscular Dystrophy, Duchenne;22209669;Fatty acid profile of skeletal muscle phospholipid is altered in mdx mice and is predictive of disease markers.
5b0d6c473e11593598464eab;C0013264;Muscular Dystrophy, Duchenne;22211728;Case presentation: abdominal compartment syndrome complicating posterior spinal fusion.
5b0d6c473e11593598464eac;C0013264;Muscular Dystrophy, Duchenne;22218699;Canine models of Duchenne muscular dystrophy and their use in therapeutic strategies.
5b0d6c473e11593598464ead;C0013264;Muscular Dystrophy, Duchenne;22226732;Expression of collagen VI α5 and α6 chains in human muscle and in Duchenne muscular dystrophy-related muscle fibrosis.
5b0d6c473e11593598464eae;C0013264;Muscular Dystrophy, Duchenne;22451200;Evidence-based path to newborn screening for Duchenne muscular dystrophy.
5b0d6c473e11593598464eaf;C0013264;Muscular Dystrophy, Duchenne;22454057;Overview on DMD exon skipping.
5b0d6c473e11593598464eb0;C0013264;Muscular Dystrophy, Duchenne;22454059;Optimizing RNA/ENA chimeric antisense oligonucleotides using in vitro splicing.
5b0d6c473e11593598464eb1;C0013264;Muscular Dystrophy, Duchenne;22231732;Effect of nuclear factor κB inhibition on serotype 9 adeno-associated viral (AAV9) minidystrophin gene transfer to the mdx mouse.
5b0d6c473e11593598464eb2;C0013264;Muscular Dystrophy, Duchenne;22238670;Increased neointimal thickening in dystrophin-deficient mdx mice.
5b0d6c473e11593598464eb3;C0013264;Muscular Dystrophy, Duchenne;22239869;Use of skeletal muscle MRI in diagnosis and monitoring disease progression in Duchenne muscular dystrophy.
5b0d6c473e11593598464eb4;C0013264;Muscular Dystrophy, Duchenne;22239883;Nutrition strategies to improve physical capabilities in Duchenne muscular dystrophy.
5b0d6c473e11593598464eb5;C0013264;Muscular Dystrophy, Duchenne;22454060;Optimizing antisense oligonucleotides using phosphorodiamidate morpholino oligomers.
5b0d6c473e11593598464eb6;C0013264;Muscular Dystrophy, Duchenne;22454062;Exon skipping quantification by real-time PCR.
5b0d6c473e11593598464eb7;C0013264;Muscular Dystrophy, Duchenne;22243335;Quantification of dystrophin immunofluorescence in dystrophinopathy muscle specimens.
5b0d6c473e11593598464eb8;C0013264;Muscular Dystrophy, Duchenne;22248373;Predicting scores for left ventricular dysfunction in Duchenne muscular dystrophy.
5b0d6c473e11593598464eb9;C0013264;Muscular Dystrophy, Duchenne;22253213;Motor performance of young dystrophic mdx mice treated with long-circulating prednisolone liposomes.
5b0d6c473e11593598464eba;C0013264;Muscular Dystrophy, Duchenne;22258561;The shortest isoform of dystrophin (Dp40) interacts with a group of presynaptic proteins to form a presumptive novel complex in the mouse brain.
5b0d6c473e11593598464ebb;C0013264;Muscular Dystrophy, Duchenne;22454067;Engineering U7snRNA gene to reframe transcripts.
5b0d6c473e11593598464ebc;C0013264;Muscular Dystrophy, Duchenne;22454076;Cell-penetrating peptides enhance systemic delivery of antisense morpholino oligomers.
5b0d6c473e11593598464ebd;C0013264;Muscular Dystrophy, Duchenne;22262036;RNA therapeutics: beyond RNA interference and antisense oligonucleotides.
5b0d6c473e11593598464ebe;C0013264;Muscular Dystrophy, Duchenne;22266080;Cardiac dysfunction and pathology in the dystrophin and utrophin-deficient mouse during development of dilated cardiomyopathy.
5b0d6c473e11593598464ebf;C0013264;Muscular Dystrophy, Duchenne;22271453;Spontaneous healing capacity of calvarial bone defects in mdx mice.
5b0d6c473e11593598464ec0;C0013264;Muscular Dystrophy, Duchenne;22274137;Novel cationic carotenoid lipids as delivery vectors of antisense oligonucleotides for exon skipping in Duchenne muscular dystrophy.
5b0d6c473e11593598464ec1;C0013264;Muscular Dystrophy, Duchenne;22454077;Optimizing tissue-specific antisense oligonucleotide-peptide conjugates.
5b0d6c473e11593598464ec2;C0013264;Muscular Dystrophy, Duchenne;22462762;Categorization of 77dystrophinexons into 5 groups by a decision tree using indexes of splicing regulatory factors as decision markers
5b0d6c473e11593598464ec3;C0013264;Muscular Dystrophy, Duchenne;22463740;The role of stem cells in muscular dystrophies.
5b0d6c473e11593598464ec4;C0013264;Muscular Dystrophy, Duchenne;22463839;Effects of angiotensin-converting enzyme inhibitors and/or beta blockers on the cardiomyopathy in Duchenne muscular dystrophy.
5b0d6c473e11593598464ec5;C0013264;Muscular Dystrophy, Duchenne;22278411;AAV-based shRNA silencing of NF-κB ameliorates muscle pathologies in mdx mice.
5b0d6c473e11593598464ec6;C0013264;Muscular Dystrophy, Duchenne;22284942;Comparison of skeletal muscle pathology and motor function of dystrophin and utrophin deficient mouse strains.
5b0d6c473e11593598464ec7;C0013264;Muscular Dystrophy, Duchenne;22297733;The use of intravenous bisphosphonate therapy to treat vertebral fractures due to osteoporosis among boys with Duchenne muscular dystrophy.
5b0d6c473e11593598464ec8;C0013264;Muscular Dystrophy, Duchenne;22464590;How do patients with rare diseases experience the medical encounter? Exploring role behavior and its impact on patient-physician interaction.
5b0d6c473e11593598464ec9;C0013264;Muscular Dystrophy, Duchenne;22466825;Lung inflation training using a positive end-expiratory pressure valve in neuromuscular disorders.
5b0d6c473e11593598464eca;C0013264;Muscular Dystrophy, Duchenne;22486275;A prospective study in the rational design of efficient antisense oligonucleotides for exon skipping in the DMD gene.
5b0d6c473e11593598464ecb;C0013264;Muscular Dystrophy, Duchenne;22307364;Talin, vinculin and nestin expression in orofacial muscles of dystrophin deficient mdx mice.
5b0d6c473e11593598464ecc;C0013264;Muscular Dystrophy, Duchenne;22318092;Progress in gene therapy of dystrophic heart disease.
5b0d6c473e11593598464ecd;C0013264;Muscular Dystrophy, Duchenne;22319435;Novel Approach to Meta-Analysis of Microarray Datasets Reveals Muscle Remodeling-related Drug Targets and Biomarkers in Duchenne Muscular Dystrophy
5b0d6c473e11593598464ece;C0013264;Muscular Dystrophy, Duchenne;22321394;Restoration of muscle fibers and satellite cells after isogenic MSC transplantation with microdystrophin gene delivery.
5b0d6c473e11593598464ecf;C0013264;Muscular Dystrophy, Duchenne;22331205;Quantitative evaluation of the beneficial effects in the mdx mouse of epigallocatechin gallate, an antioxidant polyphenol from green tea.
5b0d6c473e11593598464ed0;C0013264;Muscular Dystrophy, Duchenne;22495301;Hsp72 preserves muscle function and slows progression of severe muscular dystrophy.
5b0d6c473e11593598464ed1;C0013264;Muscular Dystrophy, Duchenne;22496194;Increased muscle expression of interleukin-17 in Duchenne muscular dystrophy.
5b0d6c473e11593598464ed2;C0013264;Muscular Dystrophy, Duchenne;22497714;Predicting resting energy expenditure in boys with Duchenne muscular dystrophy.
5b0d6c473e11593598464ed3;C0013264;Muscular Dystrophy, Duchenne;22508382;Outcomes of cardiac involvement in patients with late-stage Duchenne muscular dystrophy under management in the pulmonary rehabilitation center of a tertiary referral hospital.
5b0d6c473e11593598464ed4;C0013264;Muscular Dystrophy, Duchenne;22343141;Upregulation of brain utrophin does not rescue behavioral alterations in dystrophin-deficient mice.
5b0d6c473e11593598464ed5;C0013264;Muscular Dystrophy, Duchenne;22349416;Provision and financing of assistive technology devices in Germany: a bureaucratic odyssey? The case of amyotrophic lateral sclerosis and Duchenne muscular dystrophy.
5b0d6c473e11593598464ed6;C0013264;Muscular Dystrophy, Duchenne;22354379;Engineering multiple U7snRNA constructs to induce single and multiexon-skipping for Duchenne muscular dystrophy.
5b0d6c473e11593598464ed7;C0013264;Muscular Dystrophy, Duchenne;22515846;Splicing modulation mediated by small nuclear RNAs as therapeutic approaches for muscular dystrophies.
5b0d6c473e11593598464ed8;C0013264;Muscular Dystrophy, Duchenne;22531652;[Renal dysfunction is a frequent complication in patients with advanced stage of Duchenne muscular dystrophy].
5b0d6c473e11593598464ed9;C0013264;Muscular Dystrophy, Duchenne;22533378;Use of cell-penetrating-peptides in oligonucleotide splice switching therapy.
5b0d6c473e11593598464eda;C0013264;Muscular Dystrophy, Duchenne;22359076;Stem cell therapy in treatment of different diseases.
5b0d6c473e11593598464edb;C0013264;Muscular Dystrophy, Duchenne;22371362;Sarcoplasmic reticulum Ca2+permeation explored from the lumen side inmdxmuscle fibers under voltage control
5b0d6c473e11593598464edc;C0013264;Muscular Dystrophy, Duchenne;22533380;Antisense oligonucleotide-mediated exon skipping for Duchenne muscular dystrophy: progress and challenges.
5b0d6c473e11593598464edd;C0013264;Muscular Dystrophy, Duchenne;22544297;Permanent muscular sodium overload and persistent muscle edema in Duchenne muscular dystrophy: a possible contributor of progressive muscle degeneration.
5b0d6c473e11593598464ede;C0013264;Muscular Dystrophy, Duchenne;22545870;Participation and quality of life in children with Duchenne muscular dystrophy using the International Classification of Functioning, Disability, and Health
5b0d6c473e11593598464edf;C0013264;Muscular Dystrophy, Duchenne;22381526;Amelioration of Duchenne muscular dystrophy in mdx mice by elimination of matrix-associated fibrin-driven inflammation coupled to the αMβ2 leukocyte integrin receptor.
5b0d6c473e11593598464ee0;C0013264;Muscular Dystrophy, Duchenne;22546853;microRNA-206 promotes skeletal muscle regeneration and delays progression of Duchenne muscular dystrophy in mice.
5b0d6c473e11593598464ee1;C0013264;Muscular Dystrophy, Duchenne;22549782;Increased resting intracellular calcium modulates NF-κB-dependent inducible nitric-oxide synthase gene expression in dystrophic mdx skeletal myotubes.
5b0d6c473e11593598464ee2;C0013264;Muscular Dystrophy, Duchenne;22554312;Interference with myostatin/ActRIIB signaling as a therapeutic strategy for Duchenne muscular dystrophy.
5b0d6c473e11593598464ee3;C0013264;Muscular Dystrophy, Duchenne;22388933;Rescue of severely affected dystrophin/utrophin-deficient mice through scAAV-U7snRNA-mediated exon skipping
5b0d6c473e11593598464ee4;C0013264;Muscular Dystrophy, Duchenne;22390890;Normal height and weight in a series of ambulant Duchenne muscular dystrophy patients using the 10 day on/10 day off prednisone regimen.
5b0d6c473e11593598464ee5;C0013264;Muscular Dystrophy, Duchenne;22392111;Motor function measure scale, steroid therapy and patients with Duchenne muscular dystrophy.
5b0d6c473e11593598464ee6;C0013264;Muscular Dystrophy, Duchenne;22398907;[Recurrent gastric volvulus resolved surgically after therapeutic percutaneous endoscopic gastrostomy in Duchenne muscular dystrophy].
5b0d6c473e11593598464ee7;C0013264;Muscular Dystrophy, Duchenne;22555292;LINC complex alterations in DMD and EDMD/CMT fibroblasts
5b0d6c473e11593598464ee8;C0013264;Muscular Dystrophy, Duchenne;22560791;Attention deficit hyperactivity disorder and cognitive function in Duchenne muscular dystrophy: phenotype-genotype correlation.
5b0d6c473e11593598464ee9;C0013264;Muscular Dystrophy, Duchenne;22402864;Pentoxifylline as a rescue treatment for DMD: a randomized double-blind clinical trial.
5b0d6c473e11593598464eea;C0013264;Muscular Dystrophy, Duchenne;22404693;Evaluation of the North Star Ambulatory Assessment scale and cardiac abnormalities in ambulant boys with Duchenne muscular dystrophy.
5b0d6c473e11593598464eeb;C0013264;Muscular Dystrophy, Duchenne;22421625;Lung volume recruitment slows pulmonary function decline in Duchenne muscular dystrophy.
5b0d6c473e11593598464eec;C0013264;Muscular Dystrophy, Duchenne;22424862;Therapeutic potential of PEGylated insulin-like growth factor I for skeletal muscle disease evaluated in two murine models of muscular dystrophy.
5b0d6c473e11593598464eed;C0013264;Muscular Dystrophy, Duchenne;22562664;Bradykinin restores left ventricular function, sarcomeric protein phosphorylation, and e/nNOS levels in dogs with Duchenne muscular dystrophy cardiomyopathy.
5b0d6c473e11593598464eee;C0013264;Muscular Dystrophy, Duchenne;22570487;High Throughput Screening for Compounds That Alter Muscle Cell Glycosylation Identifies New Role forN-Glycans in Regulating Sarcolemmal Protein Abundance and Laminin Binding*
5b0d6c473e11593598464eef;C0013264;Muscular Dystrophy, Duchenne;22425969;Detection of truncated dystrophin lacking the C-terminal domain in a Chinese pedigree by next-generation sequencing.
5b0d6c473e11593598464ef0;C0013264;Muscular Dystrophy, Duchenne;22427904;Ex vivo stretch reveals altered mechanical properties of isolated dystrophin-deficient hearts.
5b0d6c473e11593598464ef1;C0013264;Muscular Dystrophy, Duchenne;22581531;Early corticosteroid treatment in 4 Duchenne muscular dystrophy patients: 14-year follow-up.
5b0d6c473e11593598464ef2;C0013264;Muscular Dystrophy, Duchenne;22581532;A new model of experimental fibrosis in hindlimb skeletal muscle of adult mdx mouse mimicking muscular dystrophy.
5b0d6c473e11593598464ef3;C0013264;Muscular Dystrophy, Duchenne;22583668;Muscle MRI in female carriers of dystrophinopathy.
5b0d6c473e11593598464ef4;C0013264;Muscular Dystrophy, Duchenne;22587991;AAV micro-dystrophin gene therapy alleviates stress-induced cardiac death but not myocardial fibrosis in >21-m-old mdx mice, an end-stage model of Duchenne muscular dystrophy cardiomyopathy.
5b0d6c473e11593598464ef5;C0013264;Muscular Dystrophy, Duchenne;22605630;[Treatment with antisense oligonucleotides in Duchenne's disease].
5b0d6c473e11593598464ef6;C0013264;Muscular Dystrophy, Duchenne;22609847;Gene therapy for muscular dystrophy: lessons learned and path forward.
5b0d6c473e11593598464ef7;C0013264;Muscular Dystrophy, Duchenne;22614334;Proteomics reveals drastic increase of extracellular matrix proteins collagen and dermatopontin in the aged mdx diaphragm model of Duchenne muscular dystrophy
5b0d6c473e11593598464ef8;C0013264;Muscular Dystrophy, Duchenne;22632414;Emerging drugs for Duchenne muscular dystrophy.
5b0d6c473e11593598464ef9;C0013264;Muscular Dystrophy, Duchenne;22641987;Elevated troponin T levels in a female carrier of Duchenne muscular dystrophy with normal coronary angiogram: a case report and review of the literature.
5b0d6c473e11593598464efa;C0013264;Muscular Dystrophy, Duchenne;22644805;Quantitative ultrasound of the tongue and submental muscles in children and young adults.
5b0d6c473e11593598464efb;C0013264;Muscular Dystrophy, Duchenne;22647146;Genetic therapeutic approaches for Duchenne muscular dystrophy.
5b0d6c473e11593598464efc;C0013264;Muscular Dystrophy, Duchenne;22650324;Exon skipping for nonsense mutations in Duchenne muscular dystrophy: too many mutations, too few patients?
5b0d6c473e11593598464efd;C0013264;Muscular Dystrophy, Duchenne;22653783;Sildenafil reduces respiratory muscle weakness and fibrosis in the mdx mouse model of Duchenne muscular dystrophy.
5b0d6c473e11593598464efe;C0013264;Muscular Dystrophy, Duchenne;22655510;Drug treatment of Duchenne muscular\ndystrophy: available evidence and perspectives
5b0d6c473e11593598464eff;C0013264;Muscular Dystrophy, Duchenne;22655512;The Canadian experience with long term deflazacort treatment in Duchenne muscular dystrophy
5b0d6c473e11593598464f00;C0013264;Muscular Dystrophy, Duchenne;22655513;Surgical treatment of Duchenne muscular dystrophy patients in Germany: the present situation
5b0d6c473e11593598464f01;C0013264;Muscular Dystrophy, Duchenne;22655514;Treatment of dystrophinopathic cardiomyopathy: review of the literature and personal results
5b0d6c473e11593598464f02;C0013264;Muscular Dystrophy, Duchenne;22655515;Rationale for treating oedema in Duchenne muscular dystrophy with eplerenone
5b0d6c473e11593598464f03;C0013264;Muscular Dystrophy, Duchenne;22655516;Pre-clinical drug tests in the mdx mouse as a model of dystrophinopathies: an overview
5b0d6c473e11593598464f04;C0013264;Muscular Dystrophy, Duchenne;22663383;Decorin promotes myogenic differentiation and mdx mice therapeutic effects after transplantation of rat adipose-derived stem cells.
5b0d6c473e11593598464f05;C0013264;Muscular Dystrophy, Duchenne;22673895;Metabolic profile of dystrophic mdx mouse muscles analyzed with in vitro magnetic resonance spectroscopy (MRS).
5b0d6c473e11593598464f06;C0013264;Muscular Dystrophy, Duchenne;22678059;E2F transcription factor-1 deficiency reduces pathophysiology in the mouse model of Duchenne muscular dystrophy through increased muscle oxidative metabolism
5b0d6c473e11593598464f07;C0013264;Muscular Dystrophy, Duchenne;22678781;[Application of next-generation sequencing technology for genetic diagnosis of Duchenne muscular dystrophy].
5b0d6c473e11593598464f08;C0013264;Muscular Dystrophy, Duchenne;22683640;Breath isoprene: muscle dystrophy patients support the concept of a pool of isoprene in the periphery of the human body.
5b0d6c473e11593598464f09;C0013264;Muscular Dystrophy, Duchenne;22692496;Successful regional delivery and long-term expression of a dystrophin gene in canine muscular dystrophy: a preclinical model for human therapies.
5b0d6c473e11593598464f0a;C0013264;Muscular Dystrophy, Duchenne;22692682;Read-through compound 13 restores dystrophin expression and improves muscle function in the mdx mouse model for Duchenne muscular dystrophy.
5b0d6c473e11593598464f0b;C0013264;Muscular Dystrophy, Duchenne;22699538;Motor assessment in patients with Duchenne muscular dystrophy.
5b0d6c473e11593598464f0c;C0013264;Muscular Dystrophy, Duchenne;22702330;Anaplastic medulloblastoma in a child with Duchenne muscular dystrophy.
5b0d6c473e11593598464f0d;C0013264;Muscular Dystrophy, Duchenne;22705238;Responsiveness of the motor function measure in neuromuscular diseases.
5b0d6c473e11593598464f0e;C0013264;Muscular Dystrophy, Duchenne;22713125;A critical review of functional assessment tools for upper limbs in Duchenne muscular dystrophy.
5b0d6c473e11593598464f0f;C0013264;Muscular Dystrophy, Duchenne;22713473;Quantification of birefringence readily measures the level of muscle damage in zebrafish.
5b0d6c473e11593598464f10;C0013264;Muscular Dystrophy, Duchenne;22716658;IL-6 signaling blockade increases inflammation but does not affect muscle function in themdxmouse
5b0d6c473e11593598464f11;C0013264;Muscular Dystrophy, Duchenne;22731493;Fetal microchimeric cells in a fetus-treats-its-mother paradigm do not contribute to dystrophin production in serially parous mdx females.
5b0d6c473e11593598464f12;C0013264;Muscular Dystrophy, Duchenne;22744661;Importance of SPP1 genotype as a covariate in clinical trials in Duchenne muscular dystrophy.
5b0d6c473e11593598464f13;C0013264;Muscular Dystrophy, Duchenne;22749475;Cardiomyopathy in the dystrophin/utrophin-deficient mouse model of severe muscular dystrophy is characterized by dysregulation of matrix metalloproteinases.
5b0d6c473e11593598464f14;C0013264;Muscular Dystrophy, Duchenne;22760105;Plasma Krebs von den Lungen glycoprotein, lung injury, and noninvasive ventilation in Duchenne muscular dystrophy.
5b0d6c473e11593598464f15;C0013264;Muscular Dystrophy, Duchenne;22777417;Focal but reversible diastolic sheet dysfunction reflects regional calcium mishandling in dystrophic mdx mouse hearts.
5b0d6c473e11593598464f16;C0013264;Muscular Dystrophy, Duchenne;22798625;Dystrophin and utrophin expression require sarcospan: loss of α7 integrin exacerbates a newly discovered muscle phenotype in sarcospan-null mice.
5b0d6c473e11593598464f17;C0013264;Muscular Dystrophy, Duchenne;22801582;Anaesthetic management in patients with Duchenne muscular dystrophy undergoing orthopaedic surgery: a review of 232 cases.
5b0d6c473e11593598464f18;C0013264;Muscular Dystrophy, Duchenne;22809609;[The value of high-frequency ultrasound in the diagnosis of duchenne muscular dystrophy in children].
5b0d6c473e11593598464f19;C0013264;Muscular Dystrophy, Duchenne;22820013;Pharmaceutical therapies to recode nonsense mutations in inherited diseases.
5b0d6c473e11593598464f1a;C0013264;Muscular Dystrophy, Duchenne;22824639;Bone health in boys with Duchenne Muscular Dystrophy on long-term daily deflazacort therapy.
5b0d6c473e11593598464f1b;C0013264;Muscular Dystrophy, Duchenne;22825607;Analysis of calpain-3 protein in muscle biopsies of different muscular dystrophies from India
5b0d6c473e11593598464f1c;C0013264;Muscular Dystrophy, Duchenne;22835635;[Diagnostic delay of rare diseases in Europe and in Hungary].
5b0d6c473e11593598464f1d;C0013264;Muscular Dystrophy, Duchenne;22841025;Efficiency of invasive mechanical ventilation during sleep in Duchenne muscular dystrophy.
5b0d6c473e11593598464f1e;C0013264;Muscular Dystrophy, Duchenne;22846203;Targeting mRNA splicing as a potential treatment for Duchenne muscular dystrophy.
5b0d6c473e11593598464f1f;C0013264;Muscular Dystrophy, Duchenne;22869723;Bodywide skipping of exons 45-55 in dystrophic mdx52 mice by systemic antisense delivery.
5b0d6c473e11593598464f20;C0013264;Muscular Dystrophy, Duchenne;22871609;Microtubules underlie dysfunction in duchenne muscular dystrophy.
5b0d6c473e11593598464f21;C0013264;Muscular Dystrophy, Duchenne;22872540;[Abdominal free air without signs of perforated abdominal viscus during non-invasive ventilation].
5b0d6c473e11593598464f22;C0013264;Muscular Dystrophy, Duchenne;22876130;Genetic analysis of an Indian family with members affected with Waardenburg syndrome and Duchenne muscular dystrophy
5b0d6c473e11593598464f23;C0013264;Muscular Dystrophy, Duchenne;22888777;Extensive and prolonged restoration of dystrophin expression with vivo-morpholino-mediated multiple exon skipping in dystrophic dogs.
5b0d6c473e11593598464f24;C0013264;Muscular Dystrophy, Duchenne;22889007;Lung function monitoring in patients with duchenne muscular dystrophy on steroid therapy
5b0d6c473e11593598464f25;C0013264;Muscular Dystrophy, Duchenne;22892952;Gene therapy for Duchenne muscular dystrophy.
5b0d6c473e11593598464f26;C0013264;Muscular Dystrophy, Duchenne;22907054;Peroxisome proliferator-activated receptor γ coactivator1- gene α transfer restores mitochondrial biomass and improves mitochondrial calcium handling in post-necrotic mdx mouse skeletal muscle.
5b0d6c473e11593598464f27;C0013264;Muscular Dystrophy, Duchenne;22920089;Fat Embolism Syndrome following minor trauma in Duchenne muscular dystrophy.
5b0d6c473e11593598464f28;C0013264;Muscular Dystrophy, Duchenne;22947883;Ethical challenges in the care of children and families affected by life-limiting neuromuscular diseases.
5b0d6c473e11593598464f29;C0013264;Muscular Dystrophy, Duchenne;22967789;Growth hormone treatment in boys with Duchenne muscular dystrophy and glucocorticoid-induced growth failure.
5b0d6c473e11593598464f2a;C0013264;Muscular Dystrophy, Duchenne;22968481;Exon 45 skipping through U1-snRNA antisense molecules recovers the Dys-nNOS pathway and muscle differentiation in human DMD myoblasts.
5b0d6c473e11593598464f2b;C0013264;Muscular Dystrophy, Duchenne;22970922;The heart in Duchenne muscular dystrophy: early detection of contractile performance alteration.
5b0d6c473e11593598464f2c;C0013264;Muscular Dystrophy, Duchenne;22973449;Dystrophin deficiency compromises force production of the extensor carpi ulnaris muscle in the canine model of Duchenne muscular dystrophy.
5b0d6c473e11593598464f2d;C0013264;Muscular Dystrophy, Duchenne;22974002;Quantitative muscle strength assessment in duchenne muscular dystrophy: longitudinal study and correlation with functional measures
5b0d6c473e11593598464f2e;C0013264;Muscular Dystrophy, Duchenne;22987688;Dysphagia in Duchenne muscular dystrophy versus myotonic dystrophy type 1.
5b0d6c473e11593598464f2f;C0013264;Muscular Dystrophy, Duchenne;22987692;The assisted 6-minute cycling test to assess endurance in children with a neuromuscular disorder.
5b0d6c473e11593598464f30;C0013264;Muscular Dystrophy, Duchenne;22989906;[Complete atrioventricular block in Duchenne muscular dystrophy].
5b0d6c473e11593598464f31;C0013264;Muscular Dystrophy, Duchenne;22990676;Myoblasts Derived From Normal hESCs and Dystrophic hiPSCs Efficiently Fuse With Existing Muscle Fibers Following Transplantation
5b0d6c473e11593598464f32;C0013264;Muscular Dystrophy, Duchenne;22980762;MRI/MRS evaluation of a female carrier of Duchenne muscular dystrophy.
5b0d6c473e11593598464f33;C0013264;Muscular Dystrophy, Duchenne;23013479;Sleep disorders in boys with Duchenne muscular dystrophy.
5b0d6c473e11593598464f34;C0013264;Muscular Dystrophy, Duchenne;23055317;Suramin affects metalloproteinase-9 activity and increases β-dystroglycan levels in the diaphragm of the dystrophin-deficient mdx mouse.
5b0d6c473e11593598464f35;C0013264;Muscular Dystrophy, Duchenne;23075107;Exon skipping quantification by quantitative reverse-transcription polymerase chain reaction in Duchenne muscular dystrophy patients treated with the antisense oligomer eteplirsen.
5b0d6c473e11593598464f36;C0013264;Muscular Dystrophy, Duchenne;23091362;Persistent dystrophin protein restoration 90 days after a course of intraperitoneally administered naked 2'OMePS AON and ZM2 NP-AON complexes in mdx mice.
5b0d6c473e11593598464f37;C0013264;Muscular Dystrophy, Duchenne;23092565;[Clinical and pathological features of 50 children with Duchenne's muscular dystrophy].
5b0d6c473e11593598464f38;C0013264;Muscular Dystrophy, Duchenne;23093855;Profiling of age-related changes in the tibialis anterior muscle proteome of the mdx mouse model of dystrophinopathy.
5b0d6c473e11593598464f39;C0013264;Muscular Dystrophy, Duchenne;23097602;Survival in Duchenne muscular dystrophy
5b0d6c473e11593598464f3a;C0013264;Muscular Dystrophy, Duchenne;23097603;Improvement of survival in Duchenne\nMuscular Dystrophy: retrospective analysisof 835 patients
5b0d6c473e11593598464f3b;C0013264;Muscular Dystrophy, Duchenne;23114028;Fatty liver disease and hypertransaminasemia hiding the association of clinically silent Duchenne muscular dystrophy and hereditary fructose intolerance
5b0d6c473e11593598464f3c;C0013264;Muscular Dystrophy, Duchenne;23129083;Health-related quality of life in children and adolescents with Duchenne muscular dystrophy.
5b0d6c473e11593598464f3d;C0013264;Muscular Dystrophy, Duchenne;23137738;Current pharmacologic management in selected neuromuscular diseases.
5b0d6c473e11593598464f3e;C0013264;Muscular Dystrophy, Duchenne;23137739;Novel approaches to corticosteroid treatment in Duchenne muscular dystrophy.
5b0d6c473e11593598464f3f;C0013264;Muscular Dystrophy, Duchenne;23139842;Treatment with a nitric oxide-donating NSAID alleviates functional muscle ischemia in the mouse model of Duchenne muscular dystrophy.
5b0d6c473e11593598464f40;C0013264;Muscular Dystrophy, Duchenne;23152054;Autophagy as a new therapeutic target in Duchenne muscular dystrophy
5b0d6c473e11593598464f41;C0013264;Muscular Dystrophy, Duchenne;23168016;Human adipose-derived mesenchymal stromal cells injected systemically into GRMD dogs without immunosuppression are able to reach the host muscle and express human dystrophin.
5b0d6c473e11593598464f42;C0013264;Muscular Dystrophy, Duchenne;23185260;Effects of an immunosuppressive treatment in the GRMD dog model of Duchenne muscular dystrophy.
5b0d6c473e11593598464f43;C0013264;Muscular Dystrophy, Duchenne;23185465;Orai1 mediates exacerbated Ca(2+) entry in dystrophic skeletal muscle.
